Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU08,OUT049,1512.0283197862889
NCW30,OUT045,4049.1321189239893
NCM18,OUT013,1123.4495643976388
FDS22,OUT035,658.8245934835503
NCH18,OUT017,3944.0120781600776
FDC23,OUT013,2910.1155153414825
FDY46,OUT013,3065.52903505251
NCU06,OUT046,3673.284820491313
FDX57,OUT045,1583.9737036235792
FDX36,OUT027,5846.284465239467
FDL16,OUT045,778.3016444709688
FDT16,OUT010,573.8512753110048
FDN16,OUT018,1595.846588459179
FDC03,OUT046,3144.8972496830197
DRF60,OUT013,3897.0597262872298
FDS27,OUT027,5737.666849478175
FDP33,OUT010,573.8405321522026
FDJ36,OUT018,1582.9358157297024
NCR42,OUT013,643.5462682730922
FDV14,OUT017,1305.8784208948364
NCP42,OUT035,2981.8693133881143
FDB50,OUT027,2010.583568000283
NCC30,OUT027,4435.542976714885
FDA23,OUT018,1603.523501754938
FDW16,OUT017,1368.361721287251
FDQ52,OUT010,573.2403192999342
FDB58,OUT049,2292.288113678838
NCP29,OUT049,1093.7513325509412
NCM05,OUT045,4186.697301685657
FDO25,OUT013,3574.548900111274
NCM54,OUT046,2097.922693594673
NCL54,OUT046,2885.485371844353
FDL39,OUT010,451.05720608994335
FDF53,OUT018,2801.3925577240366
NCQ42,OUT035,2061.490374314044
FDF58,OUT013,1163.9856221940638
FDZ04,OUT035,1098.851113651536
FDE26,OUT019,291.6923938135548
FDS60,OUT017,2927.9836090120007
FDV58,OUT017,3068.3392379637794
FDM04,OUT045,800.8284965578067
FDE08,OUT035,2540.609411046316
NCB43,OUT049,3096.1757789954095
FDU11,OUT010,271.4333292191603
FDF22,OUT019,573.4787497140286
FDE24,OUT013,2136.883545725224
DRJ49,OUT046,2118.213640392096
NCQ53,OUT035,3961.2373370238943
NCL41,OUT013,642.8630669422588
FDR22,OUT013,1762.2103828611205
FDH04,OUT035,1450.919766110252
DRH15,OUT045,667.1589262220123
FDY40,OUT049,796.6241926572952
NCI17,OUT035,1583.1779143173012
NCC18,OUT013,2780.2383460909705
FDY28,OUT027,5846.284465239467
FDB45,OUT027,2860.1354454009042
NCL30,OUT018,1947.6869898607438
FDM10,OUT017,3633.3853944295265
FDH22,OUT027,2981.660982044079
NCZ53,OUT017,3079.4268869405983
NCI18,OUT013,3643.3577463547185
FDH14,OUT027,2996.281195369088
FDR36,OUT027,1034.1763361239405
FDW01,OUT045,2578.640801441835
FDK02,OUT027,2930.041588575875
FDJ02,OUT018,2393.380555069031
FDU55,OUT013,4294.134883081217
NCV18,OUT027,2500.0367243197397
FDH14,OUT018,1946.6990059231687
FDZ37,OUT045,1403.3123313378198
FDX49,OUT049,3734.9116644217493
NCD43,OUT046,1703.8877729225144
FDZ07,OUT013,1119.1010078461372
FDK43,OUT035,2050.0494878334143
FDR32,OUT018,3518.313689389312
FDT39,OUT013,2400.283899862548
NCV54,OUT017,2029.4948609856256
FDF38,OUT018,584.448383896864
FDV60,OUT046,3048.7657087161065
FDH44,OUT027,4081.5675778766645
FDS21,OUT046,1085.1013540633357
NCL41,OUT045,624.0573015340163
FDM46,OUT017,1508.3565138381898
FDU27,OUT045,783.5405276150203
NCJ54,OUT017,3886.205927137433
DRG51,OUT018,2570.4306619601093
NCA29,OUT019,388.0994903037019
FDR47,OUT045,3021.751299897759
NCL19,OUT027,2996.281195369088
DRG01,OUT049,1180.9493743007124
FDG10,OUT046,973.7030771290724
NCV05,OUT049,2439.3379101407554
NCH18,OUT019,573.0347311249567
FDV14,OUT018,1293.597582442454
DRJ23,OUT035,2978.6324202690676
DRJ11,OUT046,3218.06727089173
FDZ03,OUT017,3232.2307737027722
FDI27,OUT010,131.80625081322768
FDJ14,OUT018,1300.9404264673988
FDU32,OUT017,2066.4692897434647
FDD47,OUT027,4322.9404787841595
DRF36,OUT035,3119.0520452587475
FDM21,OUT046,4069.4330823397536
FDV10,OUT018,600.0120478333433
FDH60,OUT018,2915.222705514003
FDX47,OUT010,375.60373449528953
FDT19,OUT019,421.14722083603107
FDO11,OUT045,4158.980219180576
FDH24,OUT027,4234.866634382472
FDL02,OUT018,1568.2477998677277
FDB02,OUT049,2928.7034470106482
FDA43,OUT046,3045.9548543831174
FDG52,OUT045,775.0472443711361
DRC12,OUT013,3036.8411313502
FDY37,OUT018,2072.9815375992716
NCU18,OUT045,2021.4299805348032
FDU09,OUT035,922.2272940509285
DRJ25,OUT027,1088.1565185591548
DRE12,OUT018,1767.3032228296659
DRL47,OUT017,2074.2392155280377
DRK01,OUT046,1596.1438830693642
FDC22,OUT019,502.77155718704955
FDG44,OUT013,936.5248441652849
FDW04,OUT035,1964.249162841876
FDK09,OUT049,3609.307061924944
NCN43,OUT035,2075.2700982989036
FDG04,OUT049,3167.7934106628227
FDH32,OUT010,227.80363498812173
DRI47,OUT017,2539.779368215104
DRE15,OUT013,1225.4588821755692
FDY11,OUT035,1129.6529280391383
FDO60,OUT049,700.1239301658094
FDQ20,OUT018,586.3534727998701
FDO57,OUT027,4276.75241646153
FDT14,OUT019,278.76150098048714
FDA57,OUT049,669.0910917932815
DRN35,OUT017,573.3690419753683
FDJ03,OUT046,797.3618259253025
FDX28,OUT017,1661.195577932861
DRE25,OUT045,1428.305319995599
FDR09,OUT046,3987.4804007121966
FDB23,OUT035,3783.255351731612
FDO08,OUT045,2512.159242244746
FDQ23,OUT049,1650.977597692267
FDW04,OUT013,2033.557790603198
DRK13,OUT010,551.4664291595412
NCL17,OUT027,2996.281195369088
FDY21,OUT035,3165.239649518131
FDJ38,OUT027,5154.635034236355
FDA37,OUT019,282.9341385844361
FDV43,OUT013,680.6060047263217
FDL36,OUT046,1441.9401623862511
FDD53,OUT045,646.6368309629188
FDZ19,OUT010,428.24675690872004
FDV21,OUT045,1995.1576084227556
NCL54,OUT018,2754.788559214459
DRI47,OUT027,4038.337389560558
DRG03,OUT049,2546.719304982703
FDG21,OUT013,2507.339337879516
FDW03,OUT018,1641.130052547932
NCI55,OUT046,2192.1982467511134
DRC36,OUT019,428.20030491471545
FDH22,OUT017,2040.7401532293798
FDV20,OUT045,1968.0403601520031
NCU41,OUT027,5726.309436847964
FDN46,OUT027,2860.1354454009042
FDK50,OUT045,2554.3417056069184
NCA05,OUT027,4081.5675778766645
DRH01,OUT018,2813.2459676835247
FDT08,OUT018,2412.88944674185
FDM08,OUT018,3483.8252621486818
FDZ07,OUT035,1017.0663750790321
FDS22,OUT017,710.9250754426728
FDV35,OUT027,4198.467823861371
FDI28,OUT010,158.16079348046182
FDW58,OUT027,2874.8818025111414
FDT52,OUT045,3980.291494070682
FDY34,OUT046,2657.819462615353
FDR10,OUT046,2719.5664793389433
FDK57,OUT017,1972.4543677502634
FDR02,OUT027,2887.713586829346
FDX49,OUT046,3728.198704418789
FDQ20,OUT046,670.2275465994676
DRK23,OUT045,4111.613464757213
NCW06,OUT046,3063.4851868746646
FDR31,OUT017,2397.161995173489
NCE43,OUT013,2756.650126475668
DRO59,OUT027,2008.7492756205704
FDN09,OUT049,3849.6748967569174
FDR11,OUT046,2488.568083183304
FDO57,OUT013,2508.129829384176
NCX18,OUT017,3035.248115083219
FDB05,OUT018,3803.7815520934123
FDQ08,OUT018,971.1892232463993
NCG43,OUT035,1497.8132101690635
FDJ56,OUT013,1636.4698072423002
FDA13,OUT010,131.80625081322768
FDO56,OUT017,1904.339389471116
FDB37,OUT018,3689.345629543958
FDZ02,OUT018,1480.245085068092
FDQ24,OUT046,4133.9035905548935
FDM16,OUT013,1222.4536719030532
FDU35,OUT049,1559.4048960927835
FDT35,OUT035,2775.5349901008394
NCX30,OUT049,3886.482945047332
FDG04,OUT017,3128.4267414523847
FDI12,OUT035,1380.4407128995872
FDE35,OUT035,999.9389130949633
NCP14,OUT027,2866.3897168083868
NCY53,OUT045,1637.385330848065
FDP49,OUT017,866.3232071725542
FDQ04,OUT017,602.7010090347867
FDM39,OUT035,2907.964222609253
FDO58,OUT019,384.7368339589158
FDC56,OUT017,1958.98987871096
NCQ54,OUT046,2875.5629466063233
FDV10,OUT027,1034.4924779216165
NCK17,OUT046,671.8989733626184
NCF55,OUT027,1026.4318768255275
FDV33,OUT013,4108.13218368338
NCH29,OUT019,236.15962877318375
FDA37,OUT027,2981.660982044079
FDH46,OUT018,1659.3084691806826
FDS25,OUT035,1727.5558049794695
FDH04,OUT027,2696.0989135478208
FDX52,OUT046,3128.3174941582006
NCD42,OUT017,565.8326616326833
FDW47,OUT017,2005.2029294262104
FDL25,OUT027,2822.9756886663395
NCJ06,OUT010,271.8065191254705
FDY09,OUT013,3008.796667957278
FDS40,OUT046,638.9212788451298
FDH41,OUT017,3665.5277548202175
FDG38,OUT035,1389.6889034105923
FDU03,OUT027,4749.354760052982
FDV20,OUT046,2090.121422252201
DRB13,OUT045,3097.3054675577105
NCQ30,OUT013,2022.8926778385444
NCH06,OUT013,3788.966427768193
FDU50,OUT018,1712.6742223713702
NCO42,OUT019,364.1108194212578
FDW09,OUT018,1242.187558335176
FDH04,OUT013,1378.8112918427382
FDC21,OUT045,1677.731177005228
FDL21,OUT049,669.0910917932815
FDM46,OUT010,226.92996515734004
FDT22,OUT019,133.49475176130144
FDB28,OUT035,3135.354191810529
FDI12,OUT018,1323.736215233417
FDA28,OUT045,1981.4607505346614
FDF59,OUT013,2037.5902217567973
FDM45,OUT027,2981.660982044079
FDQ56,OUT017,1357.725546958146
FDR46,OUT049,2597.9520857749717
FDT01,OUT013,3570.893301191596
FDD16,OUT027,1481.4344791122178
NCU30,OUT010,384.01689311843313
FDM40,OUT010,354.3932000632348
FDI56,OUT035,1489.5509149539714
NCS30,OUT013,2055.9004519677283
FDU08,OUT017,1549.7972601183753
FDX51,OUT027,5737.666849478175
FDA43,OUT045,2975.702052669969
FDX59,OUT010,131.80625081322768
FDC37,OUT018,1587.375480270466
FDP58,OUT013,3549.7437063282814
NCY42,OUT035,2089.6706278817715
FDF21,OUT018,2967.848434719165
FDU10,OUT027,1027.9386659382012
DRL47,OUT018,1991.6117628836573
FDA58,OUT018,3491.9862875189865
FDJ22,OUT049,3045.300386961545
FDK50,OUT046,2531.903298685305
FDO38,OUT035,1278.956862874009
DRF60,OUT035,3922.098711197748
NCZ42,OUT019,573.0347311249567
FDD35,OUT049,2068.7318379037024
FDL25,OUT045,1482.0474701297026
FDJ16,OUT013,988.4592153653302
DRK59,OUT049,3764.464694429503
FDI50,OUT046,3850.425775958859
NCB19,OUT045,1424.876698479678
DRI37,OUT035,997.4700777615689
FDA14,OUT027,4081.5675778766645
FDC08,OUT018,3510.666103522076
FDS45,OUT046,1735.9859357582789
FDI21,OUT049,1094.0690053566984
DRJ47,OUT035,2741.232595974062
DRE37,OUT027,5153.277236777011
FDT55,OUT018,2499.0191796754175
NCG42,OUT027,2981.660982044079
FDA31,OUT049,2872.6596973169826
NCW42,OUT046,3628.0466461418323
FDF50,OUT017,3139.9385832671464
FDK56,OUT049,3249.570284149239
FDX10,OUT035,632.6873981571734
NCK07,OUT027,4306.852163150089
FDZ49,OUT017,3759.011193635597
FDR33,OUT013,1709.0574104626292
FDO44,OUT018,1603.0959922684283
FDA20,OUT046,3219.791956485081
NCL30,OUT045,1994.5269348368317
FDI05,OUT019,144.16598724799994
FDQ12,OUT018,3552.432681875838
FDH47,OUT017,1567.532366270299
FDH34,OUT018,3051.6724659735796
FDF29,OUT046,2203.428920496093
FDG40,OUT018,560.4773993284062
NCE18,OUT017,4043.6413359666803
FDP21,OUT010,498.39238258983397
FDY50,OUT013,1390.7093506140704
FDB36,OUT049,2086.9484642876228
NCZ29,OUT049,2083.21575686195
FDU20,OUT018,1985.921135630893
FDO56,OUT013,1923.5801310057918
FDW31,OUT049,3074.1247580044105
DRH59,OUT013,1233.21646102154
NCB30,OUT017,3049.292973507549
FDK43,OUT027,2981.660982044079
FDW43,OUT045,3840.1586606140977
NCL19,OUT017,2161.521744057312
FDJ27,OUT046,1643.1951281696167
FDC45,OUT046,2764.700428442362
FDY40,OUT035,794.774591360273
NCM41,OUT035,1445.9323848187048
NCK18,OUT019,386.22169766735215
FDP37,OUT049,2127.6905941591795
FDA27,OUT027,5847.642262698811
NCX30,OUT035,3935.9512221934624
FDR09,OUT017,4004.6180106436072
FDG08,OUT027,4412.719246477883
NCU30,OUT013,2488.182144444064
FDB16,OUT017,1376.6128442480535
FDM16,OUT017,1117.9893206630477
FDC48,OUT013,1349.796507389518
NCF18,OUT046,3039.9135937352103
FDU46,OUT018,1325.164986571278
FDH41,OUT018,3382.6709883594135
NCN42,OUT010,364.49060659826506
FDU49,OUT046,1347.4390832322533
FDB20,OUT027,2005.8246083366096
FDG50,OUT019,222.01225680240154
FDW20,OUT045,2111.652233966819
NCO55,OUT049,1648.5832801170973
FDX48,OUT046,2544.0483539136408
FDU48,OUT046,2090.094656702559
FDR48,OUT019,365.0733315683255
FDK27,OUT013,2076.361781057641
FDT35,OUT013,2524.8027463747026
FDN12,OUT049,1634.7005506216367
NCE31,OUT019,131.80625081322768
FDL21,OUT017,588.2777793155623
FDV56,OUT017,1655.240076688808
FDR16,OUT017,3718.7024917780973
NCP41,OUT049,1652.0283119694393
FDJ27,OUT013,1658.3368653347875
FDA07,OUT017,2040.5205575098346
FDK55,OUT049,1344.449301539592
FDM33,OUT049,3533.3876228042964
FDY46,OUT046,3061.234356251878
FDD36,OUT046,2063.7448860645304
FDB12,OUT027,2860.1354454009042
FDF28,OUT019,282.912412535335
NCE07,OUT019,293.9875342811273
FDW50,OUT027,4306.852163150089
NCW18,OUT017,3930.079245918548
NCJ17,OUT019,207.80585760207614
DRZ24,OUT010,271.8282451745716
FDS07,OUT035,1843.540038543162
NCW05,OUT010,248.92815373301482
FDZ22,OUT018,1323.0693828551002
FDK02,OUT046,1931.8571407713737
FDZ45,OUT027,5758.287042283099
FDL25,OUT046,1432.1180916477317
FDS08,OUT045,2752.2873222828207
NCZ42,OUT027,5847.642262698811
FDX57,OUT035,1581.2504168724079
FDF21,OUT046,3168.0344533542716
FDJ56,OUT018,1494.364178754279
FDX10,OUT013,646.0645870735719
DRG48,OUT035,2450.5204874712576
DRN37,OUT046,2688.998143759672
NCY41,OUT018,564.8229096158495
FDN28,OUT045,1697.9254330709912
FDE34,OUT045,3085.7268614714267
FDR10,OUT045,2750.73367456083
FDC32,OUT017,1437.3329633510725
DRG13,OUT046,2695.43392203564
FDP59,OUT049,1629.3599406312715
NCT53,OUT010,387.4464342409672
FDL57,OUT027,5846.284465239467
FDN32,OUT010,480.49558405452444
FDK09,OUT018,3460.325356039411
FDA52,OUT010,428.4718550235185
FDC57,OUT049,3025.293884460205
FDI09,OUT035,3821.7809854525894
NCB07,OUT046,2979.8389889011673
FDP26,OUT035,1656.5540195366173
FDP40,OUT027,2899.4247531069627
FDL15,OUT013,2455.6156198030476
FDV07,OUT046,1796.44155520267
FDS03,OUT017,1072.8426955389396
FDE50,OUT049,3106.738940216852
FDQ15,OUT017,1245.0434134567047
FDQ33,OUT010,364.5010187568754
FDT22,OUT013,987.3178551344699
DRO35,OUT035,1978.4723518753995
FDJ41,OUT049,4268.047796564084
FDQ27,OUT035,1743.0347001875946
FDC26,OUT017,1751.9061593625543
NCF43,OUT027,2996.281195369088
NCR50,OUT035,2553.7682867107287
FDE39,OUT018,1928.9653413838048
FDN49,OUT027,1034.4924779216165
DRG11,OUT035,1643.5719018450607
NCA18,OUT049,1865.178773104228
FDM36,OUT018,2734.8911974119287
FDW32,OUT017,1311.040998015352
NCQ18,OUT010,239.7643228252675
FDX14,OUT027,1683.2512982069927
FDD46,OUT017,2379.330234411845
FDI34,OUT019,573.5937516690417
NCJ17,OUT035,1416.9952687781124
FDB52,OUT035,4263.3915278846325
FDV55,OUT018,2358.879046145514
FDC57,OUT046,2994.7978432665027
FDB29,OUT046,1932.9260707060093
NCO43,OUT035,1682.5817839377983
FDG44,OUT045,881.4790644940311
FDJ34,OUT045,1977.8862829228901
FDH40,OUT049,1338.2839816453622
NCD07,OUT027,2899.4247531069627
FDB41,OUT017,712.2017752757233
FDH47,OUT018,1494.9763696279888
DRK37,OUT035,3153.6626186864405
FDM25,OUT019,426.63157542499687
NCX06,OUT045,3029.575075359698
NCS05,OUT017,2076.5031151778794
FDS39,OUT045,2086.119153282293
FDC47,OUT027,5846.284465239467
FDG20,OUT013,2809.3867032863095
DRL23,OUT017,1636.7096238967029
FDY33,OUT013,2559.070703979373
NCH18,OUT045,3837.6363698630526
FDX47,OUT035,2395.9919662051116
NCB06,OUT045,2653.346457590266
FDP36,OUT049,801.3808278465423
FDW44,OUT018,2752.8676886614553
NCU41,OUT018,2861.6952782908534
NCS17,OUT046,1565.552388585016
FDD46,OUT035,2416.338190883788
FDE45,OUT017,2821.174611992511
FDI09,OUT017,3852.6815714814893
NCJ54,OUT010,574.866844280411
NCA29,OUT018,2835.7035977112105
NCN41,OUT027,2981.660982044079
FDY34,OUT035,2681.9415065940093
NCG55,OUT035,1956.6671385729576
DRM49,OUT046,712.2291593056293
NCB42,OUT049,2020.5499821769865
FDE58,OUT045,1864.7455430520179
DRJ25,OUT013,771.1680638074557
FDS47,OUT010,201.89628330573677
FDY21,OUT049,3219.119191585032
NCI54,OUT013,1776.3617315125803
FDO24,OUT017,2430.616999145392
FDY43,OUT035,2793.838683380231
FDF35,OUT018,1562.528464575083
NCP29,OUT019,135.5813060296548
FDN28,OUT027,2860.1354454009042
FDJ50,OUT018,758.2018700851172
FDQ14,OUT027,4103.873671982052
FDC37,OUT035,1653.3197820060573
FDN08,OUT046,1938.4333757455945
FDD04,OUT035,2038.6443455303647
FDW34,OUT018,3607.9753365599977
FDP04,OUT017,1049.615574065289
NCG07,OUT017,3109.994497572678
NCN14,OUT018,2942.7906793412985
FDJ16,OUT045,923.794647627939
NCM42,OUT045,1697.5928717694346
NCF19,OUT046,796.055437633042
FDY21,OUT018,3076.757878093723
FDY19,OUT035,1944.391844877298
FDV09,OUT045,2577.81394459681
FDA28,OUT013,2082.7454751885807
FDC38,OUT018,1963.6847366493432
FDL28,OUT045,3813.2289414528595
NCH43,OUT049,3556.262868952276
NCN53,OUT045,624.7405028648496
NCW05,OUT017,1619.4591031425045
NCO30,OUT018,2890.7517935556557
FDT04,OUT019,131.80625081322768
FDB27,OUT018,2933.217024566073
NCK07,OUT013,2532.166649953315
NCA53,OUT013,762.4766648541156
FDB33,OUT018,2547.989978039968
FDU37,OUT017,1274.7768013836062
FDR13,OUT035,1937.9647133836143
FDE45,OUT049,2846.8233252659334
FDV37,OUT017,3124.9836825693133
FDX44,OUT019,230.26597351857762
NCL06,OUT017,4130.415198330216
FDJ28,OUT045,3013.1005058627284
FDX55,OUT049,3603.2531430194636
NCK17,OUT018,586.2496092278419
FDH52,OUT035,1055.2658475480996
FDN13,OUT027,2860.1354454009042
FDK44,OUT018,2719.1528989186627
FDU16,OUT046,1340.4536207204005
FDZ07,OUT017,944.5837898946156
NCN06,OUT027,4306.852163150089
FDH02,OUT010,223.4020856898408
NCW18,OUT045,3773.7491077111877
FDH57,OUT013,2079.4053625692495
FDV35,OUT045,2559.57868256411
NCU29,OUT013,2386.8281774061356
NCP02,OUT046,974.1657297737778
FDN44,OUT013,2588.494165040838
FDX03,OUT018,611.6180310264149
FDR11,OUT010,380.2561628875573
FDA36,OUT046,3257.924289795107
FDP58,OUT027,5846.284465239467
FDH31,OUT045,1552.6571094810913
FDH34,OUT035,3165.9006519758077
FDS13,OUT035,4229.307972479241
FDT01,OUT018,3413.707406522678
FDY09,OUT049,3004.347881238144
FDV33,OUT027,5847.642262698811
NCW29,OUT010,274.9296086565831
NCN17,OUT045,1661.8612154824627
FDX01,OUT046,2019.272062029383
FDL03,OUT049,2962.014526381456
DRL59,OUT049,924.3145219267622
DRM11,OUT027,5846.284465239467
FDA43,OUT049,3069.849985245273
FDZ56,OUT010,387.9609139332529
FDI44,OUT018,1239.955525401388
FDB50,OUT013,1335.552045304892
FDU15,OUT019,131.80625081322768
NCJ19,OUT019,131.80625081322768
FDD48,OUT013,1962.030440836896
NCW42,OUT035,3698.909836635571
FDL24,OUT017,2929.878584030361
NCB30,OUT013,3028.7957188214627
FDK25,OUT013,2711.1525655377363
FDW28,OUT049,3036.4659935714303
FDD47,OUT017,2905.3817686253024
FDK16,OUT019,235.3076849915031
FDW37,OUT046,1441.0419348276496
FDA48,OUT035,3683.7673022853846
FDA14,OUT017,2511.675351226311
FDV15,OUT013,1661.804430332725
FDN22,OUT049,3886.268006359081
NCD55,OUT045,652.7881509566226
FDY43,OUT013,2673.2945755246287
NCU05,OUT017,1286.0971877279057
FDF10,OUT035,2643.766932152693
FDR39,OUT018,2946.045119771583
FDG40,OUT013,641.7502582014989
FDZ28,OUT019,282.9341385844361
FDE02,OUT045,1500.7823836718685
FDU60,OUT049,2789.702155280958
FDM21,OUT013,4081.45329174945
FDV52,OUT019,277.1946720449966
NCW06,OUT013,3037.1299351671687
FDX36,OUT035,3752.334182503118
FDT35,OUT027,4322.9404787841595
NCL19,OUT010,277.7929494460535
NCD31,OUT046,2744.908368326493
FDE53,OUT019,256.88923156266554
FDW58,OUT019,251.784886780115
DRF48,OUT046,3236.696731144961
FDW57,OUT035,2862.99409452474
DRH13,OUT017,1689.2317301022201
FDT33,OUT013,2733.579824010567
DRK47,OUT027,5846.284465239467
FDY22,OUT010,310.9359194291788
FDC35,OUT019,568.4776504981799
FDO03,OUT013,3785.216258995636
FDF24,OUT045,1289.7937438101671
FDF56,OUT018,2832.4118751078686
FDD28,OUT013,985.4948726779766
FDG53,OUT027,2996.281195369088
FDO27,OUT019,238.5464554873664
NCF54,OUT018,2720.14865970027
FDC20,OUT027,1280.632265992338
FDU10,OUT046,661.0141394417843
DRA24,OUT018,2492.2389982726354
FDA02,OUT010,361.19766550681544
FDG10,OUT017,867.4117247058784
FDW39,OUT010,431.9101334308565
FDP04,OUT019,138.43418278698428
NCM55,OUT013,3186.0810071139917
FDG47,OUT045,4060.3374399791037
NCU41,OUT017,2978.7830567835344
NCK31,OUT017,753.1341981768727
FDZ46,OUT045,1662.5954170814755
FDU13,OUT027,4098.9882578091765
NCF19,OUT045,783.1535397393505
NCJ43,OUT013,2945.403317030006
NCJ05,OUT045,2542.401096632507
FDS04,OUT027,2987.5194257046446
FDX28,OUT010,240.68240667495735
FDB41,OUT027,1082.673492138592
FDG53,OUT046,2089.74694299109
FDL15,OUT010,368.20986207819357
FDQ08,OUT049,1025.7237168503707
DRN36,OUT013,1561.5392943014897
FDI46,OUT013,4011.5180046569726
FDG16,OUT027,5846.284465239467
FDV32,OUT013,1164.2415668128106
FDF44,OUT010,274.5564187502729
FDK04,OUT018,873.9332213784985
NCA41,OUT013,3029.831674421563
FDD51,OUT017,613.4568978134878
NCZ53,OUT045,3050.2913664172743
FDP01,OUT027,4103.873671982052
FDY25,OUT049,3141.2982839623337
FDB17,OUT018,2859.320893181291
NCV54,OUT018,1918.4836007014005
FDJ32,OUT017,1056.8701403348737
FDA37,OUT049,2014.4560330304341
FDG35,OUT035,2962.002535715178
NCM05,OUT018,3901.799215924001
FDG45,OUT046,3580.510579826325
FDH28,OUT013,653.4304643215007
NCE18,OUT049,3946.1453973220955
FDH38,OUT045,1975.3203120684395
FDR56,OUT013,3122.782130685026
FDH17,OUT027,2841.366650695995
FDD39,OUT049,3551.850866009077
FDB41,OUT049,797.1691645831442
NCR53,OUT046,3616.6352615699093
FDX46,OUT017,866.6989043868919
FDV28,OUT049,646.3293246094197
FDA08,OUT018,2443.8495271401857
FDH45,OUT017,597.5654986645675
NCS38,OUT010,268.6967443799502
FDD40,OUT010,504.4349136291869
DRM59,OUT035,2433.549655609571
NCJ43,OUT018,2805.498030016134
NCN29,OUT013,763.4224235186415
NCC19,OUT045,3127.6638205186214
FDR56,OUT035,3094.198927352268
FDZ43,OUT049,4002.9880897576463
FDJ32,OUT010,134.97968800490068
DRH03,OUT017,1413.8794549127713
NCZ54,OUT035,2709.590833344656
FDE26,OUT017,2387.590153344067
FDS03,OUT045,1103.4188549171504
DRZ24,OUT019,280.20596500873467
FDO48,OUT027,5847.642262698811
FDW39,OUT049,2918.178864190248
NCK05,OUT049,1064.040648122009
NCK30,OUT017,4056.708199533614
FDT27,OUT018,3532.954783728659
FDS08,OUT019,427.7016229364032
NCJ19,OUT049,928.1931420288764
FDC58,OUT045,662.9628285479157
DRE37,OUT013,3258.373542938238
FDW02,OUT035,2008.2113318124639
FDJ02,OUT010,365.7423231649857
FDX09,OUT045,2878.413934787887
FDT31,OUT010,489.7602662329171
FDI24,OUT049,2853.8699363700753
FDY09,OUT045,2984.381885303855
FDV28,OUT045,626.4407599946225
DRM47,OUT049,3171.715419617504
FDT52,OUT019,573.0195065502661
FDI48,OUT018,830.7378352361823
FDY55,OUT017,4165.470384316336
FDU48,OUT013,2078.173534468083
FDN25,OUT045,920.8150847089013
FDP20,OUT049,2107.4839506216176
FDJ15,OUT013,3186.114749861952
FDD04,OUT018,1955.497709908968
FDY58,OUT045,3759.257063715855
FDR37,OUT018,3030.5987335805476
FDF44,OUT013,2048.334235630837
FDD32,OUT045,1324.8848856403113
FDR57,OUT017,2451.1107524143276
DRG39,OUT027,1280.632265992338
FDX15,OUT017,2603.7032318914494
DRN37,OUT045,2532.121353097455
FDW40,OUT027,2996.281195369088
FDB32,OUT049,1418.879139990241
FDM40,OUT018,2109.440403053305
FDE39,OUT027,2945.2802208297585
DRH49,OUT017,1288.4914314437633
FDT46,OUT049,803.6918459812478
NCF06,OUT035,4064.5577536857772
FDP07,OUT017,3006.2969224569583
FDC04,OUT013,3981.4918736544555
FDZ32,OUT017,1721.4322192363768
FDD50,OUT045,2769.096817688545
FDU56,OUT017,3135.570176944893
FDV34,OUT017,1083.8926841029604
NCY41,OUT013,644.4755791191519
NCK18,OUT046,2662.1989460995997
DRH25,OUT049,874.2714961841244
FDT57,OUT046,3833.5520570303793
FDV56,OUT018,1573.6055087431873
FDV12,OUT045,1567.3981030694922
FDN52,OUT017,1355.3934167433306
FDX38,OUT035,779.1853246273072
FDE47,OUT018,1976.9350048930994
NCO07,OUT013,3574.5949772052745
FDV09,OUT027,4098.9882578091765
FDZ23,OUT019,478.72084963250273
DRH51,OUT018,1297.4557453417854
NCY54,OUT045,2851.6271936380967
DRG49,OUT013,3918.6206136654278
NCC19,OUT049,3240.286788597959
NCV53,OUT045,3955.4466477517008
FDZ47,OUT019,249.03840046001937
NCO26,OUT018,1783.767132406548
NCP02,OUT045,1028.871951244333
NCW30,OUT018,3808.654504436086
NCN55,OUT046,3850.436764560598
FDB20,OUT010,150.950605125315
DRL11,OUT013,2383.1830277531067
DRD60,OUT045,3144.4825667335926
FDW14,OUT010,205.22506256567993
FDL27,OUT010,142.30722552198407
FDU09,OUT018,874.3612942385491
DRH36,OUT027,1481.4344791122178
FDP34,OUT027,4188.9199881782015
FDE04,OUT017,2835.2232346466876
FDZ57,OUT027,2987.5194257046446
FDF02,OUT010,242.4114635260335
FDG28,OUT045,3987.466211529892
NCI31,OUT046,645.7355488273486
FDT43,OUT013,780.3536929076563
FDU20,OUT046,2192.049715993021
FDD53,OUT013,659.4952087056032
FDW15,OUT045,2614.3667241920452
NCT53,OUT045,2469.9201735475463
NCG55,OUT027,2903.445261557502
FDD48,OUT035,1938.8830563006427
FDG47,OUT049,4068.184210825594
FDI21,OUT017,1071.0084031592266
FDT27,OUT017,3880.8794646033884
DRO35,OUT013,2006.5746647016335
FDD33,OUT017,3775.6845506579825
FDC04,OUT035,4010.595706197936
FDY34,OUT013,2571.007855937074
DRJ49,OUT049,2104.520708668476
FDE05,OUT049,2399.5664519793113
FDU31,OUT017,3769.0656984125503
NCN19,OUT027,5154.635034236355
FDK56,OUT027,5153.277236777011
FDK58,OUT017,1733.2446511728015
